word_ind,ori_word,clip_code,eng_sent,kor_sent,sent_start,sent_end,word_loc,line_loc,whole_eng,whole_kor,word_meaning,video_name,_v_s,_v_e
16,issue,1016018,"Wow, someone obviously has some mommy issues.",너 어릴때 엄마랑 정말 안좋았나보네,19885,23571,6,8,"Yes, Bernadette, that's exactly what he thinks.
Why not?
It's a great house, plenty of room,
and if we have kids, Mom's there to help.
You know, en she tells ""The Three Little Pigs"" story,
she actually has hair on her chinny-chin-chin.
I'm not gonna live with your mother.
Not now, not ever.
Wow, someone obviously has some mommy issues.
Raj, take me home.
Don't listen to her. Go to the movie theater.
Take me home now.
Movie theater!","그래, 맞아 그게 쟤 생각이야
왜 싫어?
좋은 집이라니까 방도 많잖아
우리가 애를 낳으면 엄마가 길러주실거야
'새끼돼지 삼형제'이야기도 애들한테 들려주시겠지
털이 많으셔서 늑대흉내를 잘 내시거든
난 어머니랑 같이 못살아
지금이나 앞으로도
너 어릴때 엄마랑 정말 안좋았나보네
라지, 집으로 데려다줘
쟤말 듣지마. 영화보러 가자
집으로 데려다줘 당장!
영화관!",v. 발행하다,Big Bang Theory Season 5 Ep03,307190,340186
17,cause,1017010,"Now,now,let's reconsider the entire argument,but with entropy reversed and effect preceding cause.","이제, 이제 전체적 논의를 다시 생각해보자",18950,24970,11,4,"you're going to have to answer to my mother.
Look at Planck's Constant. People say it's arbitrary.
It could not be less arbitrary.
If it varied slightly,life as we know it would not exist. Bam!
Now,now,let's reconsider the entire argument,but with entropy reversed and effect preceding cause.

So you are thinking of a universe that's not expanding from the center--","네가 우리 엄마한테 말해줘야 할 거야
플랑크 상수를 봐봐 사람들은 그게 부정수라고 말하지
그건 부정수가 아닐 리가 없어
만약 그게 조금이라도 변화한다면 우리가 아는 이 삶은 존재하지 못해, 빵!
이제, 이제 전체적 논의를 다시 생각해보자
엔트로피가 역전되고, 원인이 있기 전에 결과가 있다고 가정하고 말이야
그래서 아마 넌 우주가 중심부에서 팽창한 게 아니라고 생각하고 있겠지","n. 명분, 목적; 원인, 이유",Big Bang Theory Season 2 Ep18,981610,1011060
17,cause,1017011,that would cause Leonard to render any room uninhabitable within minutes.,레너드가 먹었다가는 몇 분 안에 방을 주거불능지역으로 만들겠지,19802,23589,2,6,"a perfect culinary representation of the freedom this evening holds.
Not only is it Indian cuisine, which Koothrappali loathes,
it contains a generous helping of peanuts,
which would reduce Wolowitz to a wheezing 97-pound blister.
And finally, its main ingredient is paneer,
a farmer's cheese
that would cause Leonard to render any room uninhabitable within minutes.
Yum.
Well, enjoy your big evening.","Kadhai Paneer에서 나는 매혹적인 향이지
쿠트라팔리가 싫어하는 인도요리이자
풍부한 양의 땅콩도 들어있어서
왈로위츠가 먹으면 씩씩거리는 97파운드 짜리 덩어리가 될거야
그리고 마지막으로 주재료는 파머 치즈의 일종인
paneer 치즈로서
레너드가 먹었다가는 몇 분 안에 방을 주거불능지역으로 만들겠지
맛있겠네
그럼 저녁 재밌게 보네","n. 명분, 목적; 원인, 이유",Big Bang Theory Season 2 Ep21,305891,338225
17,cause,1017012,One of which is certainly the cause of him wetting his bed,청소년기까지 오줌을  못 가리는 원인도 있어,17683,20251,6,5,"A little bit?
The man Super Glued Hershey's Kisses to your nipples.
That's funny because those aren't the kind of kisses
What is that?
This is a list of your heinous acts against Leonard.
One of which is certainly the cause of him wetting his bed
14 is not... Aw, never mind.","조금?
유두에 허쉬 키세스 초콜릿을 접착제로 붙여놓았다며
유두에 받아야할 키스는 다른 종류라고
그건 뭐야?
레너드한테 벌어진 끔찍한 일들이야
청소년기까지 오줌을  못 가리는 원인도 있어
14살은 그래도... 아냐, 됐다","n. 명분, 목적; 원인, 이유",Big Bang Theory Season 5 Ep11,587557,614814
17,cause,1017013,"I'm sorry this causes you discomfort,",불편하게 했다면 미안해,19054,21856,3,4,"The thought of you sitting in a darkened theater
No offense, Stuart.
None taken.
Although ""repellent"" is kind of a... kind of a strong word.
I'm sorry this causes you discomfort,
but based on the currently established parameters
of our relationship, I can put myself
Um, again...","스튜어트 같은 놈이랑 어두운 영화관에 둬서 불쾌해
나쁜 뜻은 아냐, 스튜어트
알아
불쾌하다는 건 좀 너무하긴 하다
불편하게 했다면 미안해
하지만 우리의 제한된 관계를 생각하면
불쾌한 상황에 처하건 말건 내 마음이야
다시 말하지만...","n. 명분, 목적; 원인, 이유",Big Bang Theory Season 5 Ep10,909064,939962
17,cause,1017014,Her efforts are causing me,에이미의 노력 덕분에,17483,19366,3,7,"It-It's usually
She got them to make an exception.
Shame on her.
They let me blow the whistle, Leonard.
She's good.
I know.
And  it gets worse.
Her efforts are causing me
to have affectionate feelings for her","보통 아이들 대상인데
에이미가 잘 얘기했나봐
부끄러운 줄 알아야지
휘슬도 울리게 해줬어
대단하네
알아
더 있어
에이미의 노력 덕분에
적절하지 않은 순간에 애정을 느끼고 있어","n. 명분, 목적; 원인, 이유",Big Bang Theory Season 5 Ep23,889448,912133
17,cause,1017015,that caused you to pop an emotional cap in his buttocks.,레너드가 무슨 짓을 해서 페니의 꼭지를 돌게 했었는지,19932,23204,1,7,"What do you want?
I'm certain this will come as no surprise to you,
but Leonard is failing in yet another relationship.
He's having problems with Stephanie?
She's sending virtual livestock to random men on the Internet.
If I have any hope of keeping them together, I need data.
Specifically, I need to know exactly what Leonard did
that caused you to pop an emotional cap in his buttocks.
What? - Again, urban slang.
In which, I believe I'm gaining remarkable fluency.","무슨 일인데요?
페니한테는 별로 놀랍지도 않겠지만
레너드가 이번에도 깨질 것 같아요
스테파니랑 문제 있어요?
스테파니는 인터넷에서 아무 남자한테나 가상 가축을 보내고 있어요
둘을 계속 엮으려면 자료가 필요해요
레너드가 한 짓을 빼놓지 말고 말해요
레너드가 무슨 짓을 해서 페니의 꼭지를 돌게 했었는지
네? - 속어잖아요
제가 봐도 꽤 유창하게 쓰는 것 같네요","n. 명분, 목적; 원인, 이유",Big Bang Theory Season 2 Ep09,626938,658956
18,remind,1018010,Remind me to compliment Wolowitz on the software. It's amazingly detailed.,"나중에 하워드한테 칭찬해줘야한다고 말해줘, 정말 구체적이야",17789,22101,0,3,"Maybe you want to give it a rest and try again tomorrow.
No. I quit.
The pet store...
Remind me to compliment Wolowitz on the software. It's amazingly detailed.
So wait, you're just gonna give up?
No, I'm not giving up.
I never give up.","오늘은 좀 쉬고 내일 다시 해 봐
싫어, 그만둘래
애완동물 가게가..
나중에 하워드한테 칭찬해줘야한다고 말해줘, 정말 구체적이야
잠시만, 그렇게 포기해버리는 거야?
아니, 난 포기 하지 않아
난 포기라는 건 안 해",v. 상기시켜주다,Big Bang Theory Season 2 Ep05,960577,990768
18,remind,1018011,"(chimes) Siri, remind me","시리, 금요일 아침에 빵을 만들어 놓으라고 알려줘",19837,20952,2,7,"Cooper.
Kripke.
Heads up.
Professor Rothman urinated in the particle physics wab again,
so we're going to move up his wetirement party.
Fwiday, 5:00-- pot wuck.
Thanks, Barry.
(chimes) Siri, remind me
(chimes) All right, I'll remind you.
You got Siwi, huh?
Voice wecognition on that thing is terrible.","쿠퍼
크립키
전할 말이 있어
로스만 교수가 소립자 물리  실험실에 또 오줌을 쌌어
은퇴 파티를 좀  앞당기려고
금요일 5시, 음식 준비해와
고마워, 배리
시리, 금요일 아침에 빵을 만들어 놓으라고 알려줘
네, 그렇게 하겠습니다
시리 구입했네?
음성 인식  잘 안 되던데",v. 상기시켜주다,Big Bang Theory Season 5 Ep14,721051,751479
18,remind,1018012,"(chimes) All right, I'll remind you.","네, 그렇게 하겠습니다",19236,22037,4,7,"Kripke.
Heads up.
Professor Rothman urinated in the particle physics wab again,
so we're going to move up his wetirement party.
Fwiday, 5:00-- pot wuck.
Thanks, Barry.
(chimes) Siri, remind me
(chimes) All right, I'll remind you.
You got Siwi, huh?
Voice wecognition on that thing is terrible.
Wook.
(chimes) Siwi, can you wecommend a westauwant?","크립키
전할 말이 있어
로스만 교수가 소립자 물리  실험실에 또 오줌을 쌌어
은퇴 파티를 좀  앞당기려고
금요일 5시, 음식 준비해와
고마워, 배리
시리, 금요일 아침에 빵을 만들어 놓으라고 알려줘
네, 그렇게 하겠습니다
시리 구입했네?
음성 인식  잘 안 되던데
이것 봐
시리, 웨스토왕 좀  소개해 주세요",v. 상기시켜주다,Big Bang Theory Season 5 Ep14,725122,756617
18,remind,1018013,"MRS. WOLOWITZ: Bernadette, I want to remind you,","베르나데트, 내일 같이 쇼핑하기로 했지",19452,22486,6,7,"I'm just letting him have
It's not the same thing.
Sheldon doesn't know when he's being mean
because the part of his brain that should know
Fine, I'll just make him do a couple more things,
then I'll stop.
No, you have to stop now.
MRS. WOLOWITZ: Bernadette, I want to remind you,
Oh, damn.","똑같이 당하게  하는 것 뿐이야
상황이 다르잖아
쉘든은 자기가 언제 나쁜 행동을 하는지 몰라
잘못을 인식 못하는  뇌 구조를 갖고 있어
그럼 몇 가지만 더 시키고
그만할게
아니, 지금 그만해
베르나데트, 내일 같이 쇼핑하기로 했지
젠장",v. 상기시켜주다,Big Bang Theory Season 5 Ep21,751730,782874
18,remind,1018014,"Oh, sorry. This wedding just reminds me",미안해. 결혼식에 오니까,18719,21319,5,7,"In some cultures, we'd stand outside of their bedroom
cheering as they achieved orgasm.
That sounds like a late night,
and I have work in the morning, so...
Leonard, you may not have noticed,
but I am being a delight here.
And you're not holding up your end of the evening.
Oh, sorry. This wedding just reminds me
of my kinda-sorta girlfriend 9,000 miles away.
I have a kinda-sorta boyfriend who's playing with a model train
right now, you don't hear me bitching about it.","어떤 나라에서는 하객들이 침실밖에서
부부가 오르가즘에 오르면 같이 환호를 해준대
나도 참석하고 싶지만
내일 일이 있어서...
레너드, 모르는가 본데
난 널 기쁘게 하려고 지금 애쓰고 있어
그런데 너는 별로 시원찮은 반응이다
미안해. 결혼식에 오니까
이역만리에 떨어져 있는 내 여자친구가 생각나서
나도 남자친구가 장난감 기차에 미쳐있는데
내가 한 번이라도 지랄하는거 들어봤냐",v. 상기시켜주다,Big Bang Theory Season 5 Ep03,728183,759845
18,remind,1018015,And that reminds me of another saying.,이런 속담도 있잖아요,19903,22019,2,6,"You never think about it going the other way.
Well, you can't force things.
You need to figure out if you're in a relationship
or if you're just calling it one.
It's like they say-- a cat can have kittens
in the oven but that don't make 'em biscuits.
And that reminds me of another saying.
You can lead a chicken to Crisco, but you can't
make your mother fry it.
Sheldon, you pester me one more time about chicken,","그렇게 반대로 생각할 수 있구나
억지로 지속하지는 마
실제로 감정이 있는 건지
끼워 맞추는 건지  생각할 필요가 있어
말을 물가에  끌고 갈 수는 있어도
억지로 물을 먹일 수는 없다
이런 속담도 있잖아요
닭을 식용유에  끌고 갈 수는 있어도
억지로 엄마한테  요리를 시킬 수는 없다
또 치킨 얘기 꺼내기만 해",v. 상기시켜주다,Big Bang Theory Season 5 Ep06,251919,283914
18,remind,1018016,"Oh, that reminds me, I get fresh sheets tonight. Yay.",그러고 보니 오늘  시트 바꾸는 날이야,15946,19645,2,6,"It's amazing people keep coming
instead of just downloading comics digitally.
It's probably for the best.
For a lot of these guys, the weekly trip here
is the only chance their mom has to go down
to the basement and change their sheets.
Oh, that reminds me, I get fresh sheets tonight. Yay.
Well?
What do you think of New Comic Book Night?
Sheldon, I'm disappointed.","만화방이 계속 붐비다니 놀랍지 않아?
다운 받아서  볼 수 있을 텐데
그게 최선일 거야
유일하게 외출하는 날이잖아
엄마한테 지하실에  내려갈 기회도 줘야지
이불 빨래 해줘야 되니까
그러고 보니 오늘  시트 바꾸는 날이야
어때?
만화방에 오는 것도  꽤 근사하지?
쉘든, 실망이야",v. 상기시켜주다,Big Bang Theory Season 5 Ep10,1202,31817
18,remind,1018017,Thank you for reminding me,오늘 고마웠어,17034,18367,3,6,"There we go, last floor.
I just can't figure out what happened.
I put my left leg in, I took my left leg out,
I put my left leg in, and something just snapped.
The hokey pokey is a young man's game.
(chuckles) I did have a great time.
Thank you for reminding me
it's okay to have fun once in a while.
You're welcome.
And also for breaking the head off the ice swan
so I could hold it against my pulled groin.
I excel","다 왔어, 마지막이야
어떻게 이렇게 된건지 아직도 모르겠어
왼쪽 다리를 안으로 넣고 다시 왼쪽 다리를 빼고
다시 왼쪽 다리를 넣었더니 갑자기 다리가 삐끗하더라
유치원 애들 춤이 좀 어렵긴 해
그래도 재밌었어
오늘 고마웠어
이렇게 즐기는것도 좋다
별말씀을
그리고 백조 얼음 조각을 깨뜨려서
사타구니 부위를 마사지 하는것도 좋았어
내가 원래",v. 상기시켜주다,Big Bang Theory Season 5 Ep03,914402,943479
