index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
3606,you,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3607,can,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3608,go,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3609,with,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3610,carol,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3611,and,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3612,susan,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3613,to,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3614,l,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3615,beatty,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3616,why,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3617,you,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
